NDMI,NDVI,NDVI_change,NDWI,SAR_change_dB,VH,VV,chronic_spill_mask,dark_spot_magnitude,dark_spot_mask,new_spill_mask,lon,lat
-0.08894749730825424,0.3130943775177002,0.041056424379348755,-0.3703570067882538,1.9826611674220922,-9.251699799752593,-0.7288828320963356,0,-2.653130243210628,0,0,6.8047382772053755,5.097939237378284
-0.10580642521381378,0.4164537787437439,0.18231189250946045,-0.49918878078460693,0.09722060254542875,-14.88065483395742,-8.554355590255398,0,0.3371165873316018,0,0,6.849654041411351,5.097939237378284
0.10649818181991577,0.6939550638198853,0.15851879119873047,-0.635211706161499,0.23932679363233156,-14.92227827794907,-7.8290367733995385,0,-0.029845152460273753,0,0,6.894569805617327,5.097939237378284
0.20506970584392548,0.7458685040473938,0.11688876152038574,-0.6593368053436279,-0.05345728296734631,-13.967802590154099,-7.303534958177095,0,-0.37682486732011267,0,0,6.939485569823304,5.097939237378284
0.0642605572938919,0.6595744490623474,0.1554027795791626,-0.6087824106216431,-0.11316670975914,-14.937198213165315,-8.525798193317739,0,0.3080340930144149,0,0,6.984401334029279,5.097939237378284
-0.16123268008232117,0.36244869232177734,0.04507055878639221,-0.5039142966270447,-0.392282438556661,-15.5511935191741,-9.281642253003186,0,0.5486886564032591,0,0,7.029317098235255,5.097939237378284
0.13651441037654877,0.682033896446228,0.14752846956253052,-0.6189233064651489,0.43697283004989096,-14.697113497680734,-8.090596534048894,0,0.07304631487684587,0,0,7.074232862441232,5.097939237378284
0.11450687050819397,0.5680119395256042,-0.004791140556335449,-0.5280407667160034,-0.1695121676661202,-15.255764256015361,-8.428776425019231,0,0.23841158059250678,0,0,7.119148626647208,5.097939237378284
0.04070365056395531,0.48201990127563477,0.01930597424507141,-0.4707850515842438,-0.23909049027566542,-14.563336493721987,-7.98881335797268,0,0.004357088351900352,0,0,7.164064390853183,5.097939237378284
0.14964719116687775,0.6108570694923401,0.08365529775619507,-0.5405696034431458,-0.2694816085027174,-13.584720561321777,-6.844982441368908,0,-0.35471632908361583,0,0,6.5352436919695185,5.142855001584261
0.04272560775279999,0.4253922998905182,0.08588391542434692,-0.3915303349494934,-0.1811370438860802,-14.294656797419954,-7.208313199664268,0,-0.05072469923269339,0,0,6.580159456175495,5.142855001584261
0.06501459330320358,0.5923982262611389,0.16261929273605347,-0.5420881509780884,-0.32311470252176555,-14.936256144432594,-7.996632848936613,0,0.17886648118414578,0,0,6.625075220381471,5.142855001584261
0.20908169448375702,0.6751931309700012,0.036741673946380615,-0.5907412171363831,-0.09173204831204096,-14.082412702950224,-6.910041208914691,0,-0.183724012419466,0,0,6.6699909845874465,5.142855001584261
-0.07150536775588989,0.44639867544174194,0.0648907721042633,-0.5189093947410583,-0.7827751048194926,-15.430070506097266,-8.358564000064145,0,0.29701727488042484,0,0,6.714906748793423,5.142855001584261
0.20991875231266022,0.6785290837287903,0.024026095867156982,-0.6125355958938599,-0.12928620454218187,-14.646848261044386,-6.090776295274452,0,-0.5610152527145282,0,0,6.759822512999399,5.142855001584261
0.13150624930858612,0.6905606985092163,0.15453922748565674,-0.6222966909408569,0.003169427758748178,-14.854336669266303,-7.611859223377176,0,0.026080124408451238,0,0,6.8047382772053755,5.142855001584261
0.15457278490066528,0.7489430904388428,0.15609383583068848,-0.6813711524009705,0.18394870181231227,-14.496524733615669,-8.002114883896152,0,-0.0851218272141017,0,0,6.849654041411351,5.142855001584261
0.003652957733720541,0.5847151875495911,0.12751001119613647,-0.6161764860153198,0.14946438831039544,-14.452967602840445,-8.248413603405073,0,0.0790498749656623,0,0,6.894569805617327,5.142855001584261
0.16105453670024872,0.6576271057128906,0.024565160274505615,-0.6229671239852905,-0.4600764583384489,-15.032861039677371,-7.4143175187810595,0,-0.26679276058583606,0,0,6.939485569823304,5.142855001584261
0.09186243265867233,0.6902597546577454,0.19447419047355652,-0.6258588433265686,0.09299498001617401,-14.230095265647062,-6.611453167661342,0,-0.5372843193117236,0,0,6.984401334029279,5.142855001584261
0.2133454531431198,0.7493455410003662,0.08625161647796631,-0.652550220489502,0.17247444740024065,-14.091603266025182,-7.302827544426554,0,-0.2388687375762639,0,0,7.029317098235255,5.142855001584261
0.14300307631492615,0.6896942257881165,0.092399001121521,-0.607758641242981,0.2624403686817134,-14.380589612331534,-7.746776657789222,0,-0.044839911638979095,0,0,7.074232862441232,5.142855001584261
0.041216474026441574,0.5124037265777588,0.07944634556770325,-0.5415019989013672,-0.2653176765819083,-14.86723637677658,-7.30177289807303,0,-0.3678629041484193,0,0,7.119148626647208,5.142855001584261
0.10437709838151932,0.5270373225212097,-0.003988146781921387,-0.570426344871521,0.3902522477730024,-14.867911278789467,-8.395054683400822,0,0.14824427463750992,0,0,7.164064390853183,5.142855001584261
0.1949198842048645,0.6126044392585754,0.09125900268554688,-0.5109795331954956,0.013423619726665947,-13.99662003214551,-7.075616883258783,0,-0.2265388558623485,0,0,6.5352436919695185,5.187770765790236
0.17530053853988647,0.6706792116165161,0.17312505841255188,-0.5794286727905273,-0.3731459574687097,-14.020632621030487,-7.145109623250253,0,-0.16992131777828928,0,0,6.580159456175495,5.187770765790236
-0.0052600461058318615,0.4465535879135132,-0.03629779815673828,-0.4268701672554016,-0.28183600649276475,-15.244393649412997,-8.17708430674399,0,0.2431923789049063,0,0,6.625075220381471,5.187770765790236
0.05434941500425339,0.5476356744766235,0.15060532093048096,-0.5543495416641235,-0.15044043371386362,-11.924560079910652,-4.349902322782554,0,-1.2599381454709362,0,0,6.6699909845874465,5.187770765790236
0.13793833553791046,0.69914311170578,0.12929129600524902,-0.6373088359832764,-0.0887897207016266,-13.645931419911602,-6.638502338254707,0,-0.31632019507089604,0,0,6.714906748793423,5.187770765790236
0.16694560647010803,0.6985383629798889,0.09257626533508301,-0.6430044174194336,-0.28619555690260867,-14.78123927229809,-7.602623246941604,0,0.03942164979288061,0,0,6.759822512999399,5.187770765790236
0.16040371358394623,0.6887500286102295,0.12176120281219482,-0.6656467318534851,-0.21623407746312662,-14.955649791412874,-8.007437702665094,0,0.09816549477201746,0,0,6.8047382772053755,5.187770765790236
0.1517939418554306,0.7227382063865662,0.1847308874130249,-0.6728754639625549,0.12467623618872459,-14.46205977424173,-7.5177393666642764,0,-0.03310256287031706,0,0,6.849654041411351,5.187770765790236
0.13029888272285461,0.5961379408836365,0.03209841251373291,-0.5408788323402405,0.4953529371512211,-14.596589775352037,-8.028595807088134,0,0.02501928226366572,0,0,6.894569805617327,5.187770765790236
0.03430531919002533,0.6144578456878662,-0.0008504390716552734,-0.6324872970581055,-0.4702203030304748,-13.915379892453236,-7.746996225221876,0,-0.08138714634684886,0,0,6.939485569823304,5.187770765790236
0.05329793691635132,0.6437221169471741,0.18026146292686462,-0.6267090439796448,0.40756441972344426,-14.42756845382272,-7.61193600286528,0,-0.11124338186367518,0,0,6.984401334029279,5.187770765790236
0.1410467028617859,0.6771300435066223,0.07718914747238159,-0.6147459149360657,0.4477352009261031,-14.45085351471276,-7.735941132838886,0,-0.07921860499456768,0,0,7.029317098235255,5.187770765790236
0.09178929030895233,0.5837485790252686,0.022488415241241455,-0.5592452883720398,0.40619197828566556,-14.590529707150619,-7.848762986497206,0,-0.09379650603735168,0,0,7.074232862441232,5.187770765790236
0.0840352401137352,0.5712418556213379,0.0924864113330841,-0.5622563362121582,0.46346995034731187,-14.761697524208206,-7.202052323959126,0,-0.2373700948083867,0,0,7.119148626647208,5.187770765790236
0.13725192844867706,0.6553894281387329,0.1385718584060669,-0.6050935983657837,0.3944498986534182,-14.615415062179888,-7.54956071955495,0,-0.07745245645559351,0,0,7.164064390853183,5.187770765790236
0.03650501370429993,0.3123008906841278,-0.20214995741844177,-0.28380894660949707,0.09380083509344939,-13.546418903979475,-6.447450404896079,0,-0.35641787159914373,0,0,6.5352436919695185,5.232686529996212
-0.007227407768368721,0.46532660722732544,0.0016993880271911621,-0.4796750247478485,-0.7054055401601946,-15.258456535641226,-8.380040015530803,0,0.22334124351903034,0,0,6.580159456175495,5.232686529996212
0.06529226154088974,0.5313607454299927,0.09352552890777588,-0.47631949186325073,0.11849636399432129,-14.760048510485294,-6.524856353358617,0,-0.4255417867681395,0,0,6.625075220381471,5.232686529996212
0.12464747577905655,0.6378263235092163,0.14359554648399353,-0.5893749594688416,0.12833045788677122,-14.07364611806626,-7.20676134908948,0,-0.02861062784870327,0,0,6.6699909845874465,5.232686529996212
0.23208606243133545,0.7285457849502563,0.12210506200790405,-0.6523450016975403,0.013738658058579212,-13.45990448141426,-6.3801716003286995,0,-0.508215278212808,0,0,6.714906748793423,5.232686529996212
0.11252789944410324,0.5895221829414368,0.0016170144081115723,-0.5450475811958313,-0.03767179203140447,-13.724155488094947,-6.184925151014677,0,-0.53524677927643,0,0,6.759822512999399,5.232686529996212
0.14087644219398499,0.7054033875465393,0.1895580291748047,-0.6710107326507568,0.08340130793010392,-14.370458582441563,-7.451194535359339,0,-0.020914761678271065,0,0,6.8047382772053755,5.232686529996212
0.183217391371727,0.7675590515136719,0.16487473249435425,-0.681246280670166,-0.1276937420983355,-14.804295211753583,-7.712583651318134,0,0.0812648999884284,0,0,6.849654041411351,5.232686529996212
0.13993336260318756,0.7082738876342773,0.19092613458633423,-0.663053035736084,0.24079684127574907,-14.915579538129347,-8.27149803080922,0,0.1614692531354006,0,0,6.894569805617327,5.232686529996212
0.07998129725456238,0.6551971435546875,0.1504572033882141,-0.6474239230155945,0.21819743446125273,-14.819658060863606,-8.21174257537849,0,0.2100709753720258,0,0,6.939485569823304,5.232686529996212
0.09771908074617386,0.5871559381484985,0.035334885120391846,-0.5793077349662781,0.29893220025228473,-15.183684373853733,-8.46344300852134,0,0.2933524887060607,0,0,6.984401334029279,5.232686529996212
-0.07385696470737457,0.49791431427001953,0.11737757921218872,-0.5479031801223755,0.1657142638050484,-15.547867685764897,-9.02626978600968,0,0.49887262241651154,0,0,7.029317098235255,5.232686529996212
0.1399908810853958,0.7235435843467712,0.13450485467910767,-0.6436554789543152,0.15747860891610443,-14.569255853659207,-8.17309104462468,0,0.03150343453209848,0,0,7.074232862441232,5.232686529996212
0.13257963955402374,0.5488966703414917,0.1330755650997162,-0.5068926811218262,0.16777910335405277,-14.680590218213093,-6.717028029405271,0,-0.5091586002589803,0,0,7.119148626647208,5.232686529996212
0.07435902953147888,0.5068716406822205,0.002770721912384033,-0.5367891788482666,0.07075305737367721,-15.144766470570763,-8.378860196416637,0,-0.038268809287094946,0,0,7.164064390853183,5.232686529996212
0.16585512459278107,0.5570926666259766,-0.028197824954986572,-0.4825115203857422,0.10632662953729444,-13.696367844480951,-7.184828892413188,0,-0.17108955063043302,0,0,6.5352436919695185,5.277602294202189
0.08250578492879868,0.2620770037174225,-0.2103271186351776,-0.24350422620773315,0.07212293651141799,-14.246062497779853,-7.2614657390186625,0,-0.1354865051886473,0,0,6.580159456175495,5.277602294202189
0.011824254877865314,0.5662241578102112,0.13573840260505676,-0.5206354856491089,0.04152144472290864,-14.721411101495011,-7.984562517563994,0,0.14091518906112882,0,0,6.625075220381471,5.277602294202189
0.12951603531837463,0.6088338494300842,0.0731438398361206,-0.553616464138031,0.05032259452815957,-13.971150072235805,-7.131215230280614,0,-0.006023408190402982,0,0,6.6699909845874465,5.277602294202189
0.2555391490459442,0.7261820435523987,0.09352755546569824,-0.6666666865348816,0.16671092398689602,-13.55386769715929,-6.469826182570314,0,-0.4840408576377704,0,0,6.714906748793423,5.277602294202189
0.11385907977819443,0.6382978558540344,0.09550845623016357,-0.6383717656135559,0.06322814611836947,-14.655969682125749,-7.9445055117893375,0,0.24075958727696792,0,0,6.759822512999399,5.277602294202189
-0.011857721023261547,0.5706806182861328,0.2046920359134674,-0.5549295544624329,-0.7090756007204462,-15.16434357604173,-8.268042873499024,0,0.3408481588647332,0,0,6.8047382772053755,5.277602294202189
0.1155698150396347,0.6867470145225525,0.13585025072097778,-0.6322451829910278,-0.6701310628406816,-15.426361007441717,-8.316580173856035,0,0.3071989183808352,0,0,6.849654041411351,5.277602294202189
0.16817444562911987,0.7240670919418335,0.181674063205719,-0.6499682664871216,-0.0465524102736925,-15.091572558750975,-8.168894376971151,0,0.09138824827976061,0,0,6.894569805617327,5.277602294202189
0.08548799157142639,0.5546123385429382,0.05817985534667969,-0.5010928511619568,0.1411566874854433,-14.822560187079715,-8.121703986489154,0,0.20055693325923013,0,0,6.939485569823304,5.277602294202189
0.19172516465187073,0.5339990854263306,-0.09809988737106323,-0.4873213469982147,-0.1972558693467663,-14.34471159263749,-7.585775820290355,0,-0.024800624050178802,0,0,6.984401334029279,5.277602294202189
-0.024357249960303307,0.4830707311630249,0.07421264052391052,-0.5136458873748779,0.41241715315844996,-14.16453373343045,-6.984838726993302,0,-0.32980361703552963,0,0,7.029317098235255,5.277602294202189
0.13278008997440338,0.652402400970459,0.005735874176025391,-0.6100950837135315,-0.1212943729373297,-15.125307190016837,-8.000222203410354,0,0.021320711705641555,0,0,7.074232862441232,5.277602294202189
